#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  315
#! SET periodic_phi true
   -3.141592654   51.552176046   45.861524352
   -3.121646034   52.458048871   44.308011357
   -3.101699414   53.325308087   42.249200593
   -3.081752794   54.144519639   39.509564985
   -3.061806173   54.902766288   36.310492262
   -3.041859553   55.605535834   33.489443657
   -3.021912933   56.250085297   31.181377020
   -3.001966313   56.858563908   29.687540795
   -2.982019693   57.447636437   29.125907724
   -2.962073073   58.034461724   29.187038959
   -2.942126453   58.624562076   29.467707347
   -2.922179833   59.216244847   29.653760792
   -2.902233213   59.803938618   29.172355611
   -2.882286593   60.376129435   27.579764037
   -2.862339973   60.907212492   25.160422272
   -2.842393353   61.381058068   22.016543076
   -2.822446733   61.788054421   18.577121754
   -2.802500113   62.128618531   15.629613431
   -2.782553493   62.417435334   13.055626077
   -2.762606873   62.658407713   11.381373918
   -2.742660253   62.877440686   10.554733713
   -2.722713633   63.089772112   10.306156371
   -2.702767013   63.294493718   10.330004090
   -2.682820393   63.502126314   10.320585897
   -2.662873773   63.706145344    9.829435189
   -2.642927153   63.891575465    8.776594776
   -2.622980533   64.049469141    7.017635483
   -2.603033913   64.169941818    4.842605048
   -2.583087293   64.242731991    2.314694589
   -2.563140673   64.268907827   -0.171052707
   -2.543194053   64.244255415   -2.202811644
   -2.523247433   64.181551865   -3.805805217
   -2.503300813   64.091236358   -4.742967960
   -2.483354193   63.996113050   -5.004576495
   -2.463407573   63.898538789   -4.574392193
   -2.443460953   63.812412155   -3.880990552
   -2.423514333   63.744518461   -3.211422776
   -2.403567713   63.684607339   -2.689395778
   -2.383621093   63.629599142   -2.630917702
   -2.363674473   63.576169473   -3.106734299
   -2.343727853   63.509727857   -3.653992510
   -2.323781233   63.424353380   -4.532963221
   -2.303834613   63.325751306   -5.301731916
   -2.283887993   63.216259984   -5.677756743
   -2.263941373   63.096468405   -5.812975048
   -2.243994753   62.985748655   -5.530945590
   -2.224048133   62.880917486   -5.133148679
   -2.204101513   62.780296780   -4.695726182
   -2.184154892   62.684797514   -4.948369642
   -2.164208272   62.576777277   -5.385614785
   -2.144261652   62.462973857   -6.358571385
   -2.124315032   62.329163913   -7.349731676
   -2.104368412   62.167318391   -8.545233824
   -2.084421792   61.985627541   -9.443017474
   -2.064475172   61.796614630   -9.695799286
   -2.044528552   61.610407308   -9.111520607
   -2.024581932   61.436397834   -7.846773830
   -2.004635312   61.297785261   -5.998066149
   -1.984688692   61.197512738   -3.754205062
   -1.964742072   61.145683786   -1.439861900
   -1.944795452   61.136729073    0.723488981
   -1.924848832   61.173300831    2.601621672
   -1.904902212   61.242802506    4.127893159
   -1.884955592   61.339509116    5.266055582
   -1.865008972   61.454217146    6.171176467
   -1.845062352   61.583844972    6.737911154
   -1.825115732   61.724308880    7.207545448
   -1.805169112   61.872042458    7.522457355
   -1.785222492   62.028835148    8.018224263
   -1.765275872   62.193248839    8.590740093
   -1.745329252   62.373785021    9.355390724
   -1.725382632   62.569627803   10.513460085
   -1.705436012   62.794926474   11.962905443
   -1.685489392   63.055570166   13.717169601
   -1.665542772   63.346380290   15.571320117
   -1.645596152   63.674571937   17.316708098
   -1.625649532   64.030556370   18.402957412
   -1.605702912   64.407305211   18.796019071
   -1.585756292   64.781638759   18.412041297
   -1.565809672   65.138138435   17.016118347
   -1.545863052   65.457765839   14.895585569
   -1.525916432   65.729948563   12.438669935
   -1.505969812   65.948726496    9.714184828
   -1.486023192   66.119139714    7.156796390
   -1.466076572   66.240732494    4.909287484
   -1.446129952   66.319892596    3.008732739
   -1.426183332   66.361291492    1.473336221
   -1.406236712   66.370959793   -0.364790881
   -1.386290092   66.352955114   -2.041955161
   -1.366343472   66.294041429   -3.876993451
   -1.346396852   66.190701252   -6.040213969
   -1.326450232   66.047069719   -8.303282200
   -1.306503611   65.862823269  -10.654520730
   -1.286556991   65.623733508  -12.763373161
   -1.266610371   65.349033070  -14.795454854
   -1.246663751   65.036039202  -16.485270457
   -1.226717131   64.698382162  -17.604891077
   -1.206770511   64.334226965  -18.505086388
   -1.186823891   63.951556403  -19.223817488
   -1.166877271   63.560236248  -19.698410662
   -1.146930651   63.163663099  -20.199641923
   -1.126984031   62.750753027  -20.803707262
   -1.107037411   62.330033670  -21.731562016
   -1.087090791   61.878429710  -23.053417812
   -1.067144171   61.405114148  -24.469509901
   -1.047197551   60.892537704  -26.400545358
   -1.027250931   60.343591871  -28.260339994
   -1.007304311   59.758716517  -30.029380054
   -0.987357691   59.143888582  -31.258540192
   -0.967411071   58.506737294  -32.238012599
   -0.947464451   57.854113204  -32.749248811
   -0.927517831   57.196818990  -32.972235316
   -0.907571211   56.535906861  -32.974943048
   -0.887624591   55.874763789  -32.954133386
   -0.867677971   55.209152425  -33.352007450
   -0.847731351   54.532669303  -33.968437108
   -0.827784731   53.842851526  -34.986176031
   -0.807838111   53.130259474  -36.082024599
   -0.787891491   52.396812724  -37.246053945
   -0.767944871   51.639549939  -38.388842361
   -0.747998251   50.859268638  -39.376808503
   -0.728051631   50.064202635  -40.049046639
   -0.708105011   49.258220858  -40.479282388
   -0.688158391   48.441945105  -40.681644241
   -0.668211771   47.620214417  -40.980642838
   -0.648265151   46.802032481  -41.222689736
   -0.628318531   45.972085160  -41.477371741
   -0.608371911   45.137962903  -41.282720881
   -0.588425291   44.313729366  -40.978462747
   -0.568478671   43.506449743  -39.803361628
   -0.548532051   42.724385069  -38.070155654
   -0.528585431   41.982135682  -35.574577369
