#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  315
#! SET periodic_phi true
   -3.141592654   70.052055872   44.954889825
   -3.121646034   70.933410898   43.105069210
   -3.101699414   71.781971700   41.792343536
   -3.081752794   72.609438856   40.633298449
   -3.061806173   73.412444748   39.739953259
   -3.041859553   74.200969625   38.848762784
   -3.021912933   74.970987772   37.962340235
   -3.001966313   75.727951852   36.812656479
   -2.982019693   76.454742688   35.693487276
   -2.962073073   77.152871488   33.795375968
   -2.942126453   77.810201896   31.476314031
   -2.922179833   78.406456219   28.688263931
   -2.902233213   78.952145887   25.372634683
   -2.882286593   79.426638733   22.085823992
   -2.862339973   79.840364776   18.691520013
   -2.842393353   80.182406085   16.003098465
   -2.822446733   80.485030962   13.967942580
   -2.802500113   80.744969019   12.536906474
   -2.782553493   80.990578151   11.862939928
   -2.762606873   81.225523235   11.608936629
   -2.742660253   81.467335697   11.833489606
   -2.722713633   81.702766772   11.887489927
   -2.702767013   81.935726331   11.491109526
   -2.682820393   82.160092846   10.399756436
   -2.662873773   82.355522593    9.140725527
   -2.642927153   82.524839458    7.762037709
   -2.622980533   82.659007890    6.238415672
   -2.603033913   82.774440770    5.037063185
   -2.583087293   82.872256684    4.499161021
   -2.563140673   82.956533065    3.689462004
   -2.543194053   83.020906436    3.060483917
   -2.523247433   83.071003223    1.926817939
   -2.503300813   83.090211427    0.559931204
   -2.483354193   83.085398475   -1.301887387
   -2.463407573   83.037387845   -3.504795036
   -2.443460953   82.949463246   -5.359509584
   -2.423514333   82.824190200   -7.022288304
   -2.403567713   82.672122367   -8.318318830
   -2.383621093   82.499216735   -8.922016451
   -2.363674473   82.312993669   -9.417890274
   -2.343727853   82.125760121   -9.508921866
   -2.323781233   81.942043908   -9.105747398
   -2.303834613   81.756431655   -8.990865911
   -2.283887993   81.580481804   -8.533209581
   -2.263941373   81.411970161   -8.062660311
   -2.243994753   81.262608706   -7.338337691
   -2.224048133   81.128425566   -6.373391407
   -2.204101513   81.007020063   -5.353886887
   -2.184154892   80.911490978   -4.274850228
   -2.164208272   80.835219767   -3.561943603
   -2.144261652   80.762107062   -3.274856209
   -2.124315032   80.697632338   -3.193858486
   -2.104368412   80.628689441   -3.666375169
   -2.084421792   80.549565794   -4.350619111
   -2.064475172   80.460201944   -4.822873087
   -2.044528552   80.359800826   -4.752090387
   -2.024581932   80.271110599   -4.406093100
   -2.004635312   80.187798980   -3.736398826
   -1.984688692   80.122059984   -2.647537065
   -1.964742072   80.085045695   -1.342606652
   -1.944795452   80.071313098   -0.123678828
   -1.924848832   80.077749454    0.984109552
   -1.904902212   80.109986399    2.138554549
   -1.884955592   80.159984055    3.413287214
   -1.865008972   80.236334403    4.565009158
   -1.845062352   80.348879504    5.958662658
   -1.825115732   80.484747152    7.383458358
   -1.805169112   80.642881887    8.392121253
   -1.785222492   80.818350874    9.352160181
   -1.765275872   81.012938900    9.857689948
   -1.745329252   81.212325938    9.975090698
   -1.725382632   81.405035470    9.816778700
   -1.705436012   81.601018469    9.655529765
   -1.685489392   81.793305692    9.831675835
   -1.665542772   82.001929451   10.323481098
   -1.645596152   82.215248042   11.346780450
   -1.625649532   82.446646422   12.606812467
   -1.605702912   82.719086660   13.831301784
   -1.585756292   83.008289954   14.840337706
   -1.565809672   83.308167494   14.926356561
   -1.545863052   83.599171096   14.390918571
   -1.525916432   83.868454159   12.720643040
   -1.505969812   84.100344200   10.183395434
   -1.486023192   84.266253115    6.883131561
   -1.466076572   84.369884848    3.584573319
   -1.446129952   84.417807728    0.403664094
   -1.426183332   84.398791620   -2.134102842
   -1.406236712   84.330034241   -4.316881910
   -1.386290092   84.227040904   -5.636452222
   -1.366343472   84.105224413   -6.282282518
   -1.346396852   83.979713448   -6.368669772
   -1.326450232   83.850800963   -6.167672003
   -1.306503611   83.724102819   -6.713286585
   -1.286556991   83.584872899   -7.255406202
   -1.266610371   83.428776230   -8.367162990
   -1.246663751   83.241450310  -10.287689224
   -1.226717131   83.017408861  -12.458714516
   -1.206770511   82.737062094  -14.993508366
   -1.186823891   82.417147732  -17.164434545
   -1.166877271   82.056927829  -19.043871785
   -1.146930651   81.658084812  -20.574421160
   -1.126984031   81.231087025  -21.587543805
   -1.107037411   80.783342216  -22.750399588
   -1.087090791   80.316214590  -23.971276749
   -1.067144171   79.824123123  -24.857426335
   -1.047197551   79.311378115  -26.247401692
   -1.027250931   78.769586836  -28.026381830
   -1.007304311   78.204277584  -29.396728295
   -0.987357691   77.591907612  -31.028402614
   -0.967411071   76.952198957  -32.640312053
   -0.947464451   76.281774761  -34.276238278
   -0.927517831   75.585917791  -35.579366585
   -0.907571211   74.861912947  -36.630304410
   -0.887624591   74.118399698  -37.535635717
   -0.867677971   73.355634272  -38.242888776
   -0.847731351   72.584638827  -38.987347135
   -0.827784731   71.800486622  -39.039722423
   -0.807838111   71.018220554  -38.689040720
   -0.787891491   70.254024958  -37.686307414
   -0.767944871   69.516081939  -36.028960813
   -0.747998251   68.811340186  -34.284509691
   -0.728051631   68.137668165  -32.647846666
   -0.708105011   67.503643844  -31.380247658
   -0.688158391   66.875091246  -31.131231462
   -0.668211771   66.246145488  -31.880539898
   -0.648265151   65.588853221  -33.116924127
   -0.628318531   64.904916769  -35.100889800
   -0.608371911   64.179200464  -37.551334845
   -0.588425291   63.408112563  -39.706902211
   -0.568478671   62.588128589  -41.437517876
   -0.548532051   61.748085340  -42.623286866
   -0.528585431   60.891084824  -42.982484815
